polymer_id,original_representation,property_name,property_value,units,source_dataset,split,phase4_attack_family,phase4_attack_category,phase4_label_basis
poly_3178,[*]CC(C)(SO)CO[*],Bandgap,5.112331390380859,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3959,[*]CCCCCCS(=O)(=O)CCCCS([*])(=O)\O,Bandgap,6.646397590637207,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1354,[*]CC([*])c1ccc(C(=O)c2cocccc2)cc1,Bandgap,3.4804434776306152,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_875,[*]C(=O)Nc1cccc(C(O)Nc2cccc(NC(=O)c3ccc4[nH]c(-c5cccc(-c6nc7cc([*])ccc7[nH]6)c5)nc4c3)c2)c1,Bandgap,3.218442440032959,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_836,[*]Oc1ccc(OC(=O)C=Cc2ccc(C=CC([*])=O)cc2)nc1,Bandgap,3.4824821949005127,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2749,[*]CCCCCCOC(=O)Nc1cnc(C)c(NC(=O)O[*])c1,Bandgap,5.156946659088135,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_272,[*]c1cc(CCCC[Si]CCCCCCCC)c([*])s1,Bandgap,2.3010761737823486,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2107,[*]=CCCC[*],Bandgap,2.9137606620788574,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_165,[*]C=Cc1ccc(C=Cc2nc3cc4ncS([*])[nH]c4cc3[nH]2)cc1,Bandgap,2.1902337074279785,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3725,[*]CCOCOC(=O)C(CCC)C(=O)O[*],Bandgap,6.284430503845215,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2615,[*]C1nC(=O)N(C2CCCCC2)C(=O)C1[*],Bandgap,5.479280948638916,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2232,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=C)c(C)c2)cc1C,Bandgap,4.785928726196289,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_112,[*]C1=C2OCCOC2=C(c2sc(-c3s([*])c4c3OCCO4)c3c2OCCO3)S1(=O)=O,Bandgap,1.6274678707122803,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3785,[*]CCCOCO[*],Bandgap,6.827786445617676,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1,[*]CCCCCC[N+]([*])(C)F,Bandgap,-0.10837793350219727,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_40,[*]c1sc([*])c2\ccccc12,Bandgap,2.2595136165618896,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2393,[*]CCCCCNC(=O)CCN=CCCC(=O)N[*],Bandgap,5.038721084594727,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2284,[*]OC(=O)c1ccc(CCCSc2ccc(C([*])=O)cc2)cc1,Bandgap,4.4418768882751465,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3745,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(IF)(F)F,Bandgap,6.234747886657715,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1465,[*]Oc1ccc(Oc2ccc(OC(=O)c3ccc([*])cc3)cc2)cc1C(Br)Br,Bandgap,3.7475104331970215,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_995,[*]C=CC(=C(P)C)C([*])=C(C)C,Bandgap,3.292689085006714,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_100,[*]c1cc(C#N)([*])s1,Bandgap,1.199467658996582,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1637,[*]Oc1ccc(S(O)(=O)c2ccc(Oc3ccc(-c4ccc([*])cc4)cc3)cc2N)c(N)c1,Bandgap,4.680197715759277,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1706,[*]CC([*])C(=O)c#1ccc(C(C)(C)C)cc1,Bandgap,4.556725978851318,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3756,[*]OC1CCC(O[*])CC1,Bandgap,5.756322383880615,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1481,[*]CC(=O)C(S1)=CC=C1[*],Bandgap,3.8179473876953125,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3458,[*]CPNC(=O)CCP(C)(=O)CCC(=O)N[*],Bandgap,6.065561771392822,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3224,[*]CCCOC(=O)SC(=O)O[*],Bandgap,5.9078803062438965,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_970,[*]c1ccc(C(c2ccc(N3C(O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Bandgap,4.131360054016113,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3718,[*]C([2H])([2H])C([*])([2H])O,Bandgap,7.101593971252441,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3206,[*]CCNC(=O)CCCCCCCCCC(=O)N[*],Bandgap,5.793456077575684,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_91,[*]C=CC(C)=NC(C)C=Cc1ccc(-c2ccc([*])s2)s1,Bandgap,1.4179017543792725,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3687,[*]OC(=O)CCCCSCC([*])=O,Bandgap,4.879387378692627,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2698,[*]CCOCSCS[*],Bandgap,5.311143398284912,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3258,[*]CCOCCOCCOC(=O)CCC(=O)[*],Bandgap,5.8959550857543945,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_704,[*]CNC(=O)C(=SN)[*],Bandgap,2.6165518760681152,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1794,[*]C\Oc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,Bandgap,3.73612904548645,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2453,[*]CCCP(CCNC(=O)N[*])c1ccccc1,Bandgap,4.794608116149902,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3987,[*]CI[*],Bandgap,6.050771713256836,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3428,[*]C(=O)OC1CN([*])CC1,Bandgap,5.857460975646973,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2577,[*]CCCCCOC(=O)c1cccc(C(=C)O[*])c1,Bandgap,5.107141971588135,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3901,[*]CC/CCCCCCCCOC(=O)CCCCC(=O)O[*],Bandgap,5.961687088012695,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3653,[*]CCOC(=O)NCOCOCCCNC(=O)O[*],Bandgap,6.0827436447143555,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3067,[*]Oc1cccc(OC(=O)Oc2ccc(OC([*])=O)ccS2)c1,Bandgap,4.870790958404541,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_833,[*]C#Cc1cc(OCC(CC)CCCC)c(C#Cc2cc(OCCNCCCC)c([*])cc2OCCNCCCC)cc1OCC(CC)CCCO,Bandgap,3.3740649223327637,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1484,[*]Oc1c(C)#cc([*])cc1-c1ccccc1,Bandgap,2.898336172103882,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_560,[*]C=Nc1ccc(-c2ccc(N=Cc3ccc(Sc4ccc([*])o4)o3)c(C)/c2)cc1C,Bandgap,2.642307996749878,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2246,[*]C(C=C1)=CC=C1OC(S2)=CCC2O[*],Bandgap,5.182592391967773,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_721,[*]CCOc1ccc(C=C2CCC(=Cc3ccc(O[*])cc\3)C2=O)cc1,Bandgap,2.988738536834717,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1635,[*]CCCCCCOC(=O)c1occc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.4427385330200195,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2215,[*]Oc1cccc(OC(=O)C2SC2C([*])=O)c1,Bandgap,4.332762718200684,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1727,[*]CCNC(C=C1)=CcC=C1[*],Bandgap,3.818748950958252,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1228,[*][N-]c1cccc(-c2nc3ccc(-c4ccc5oc([*])nc5c4)cc3o2)c1,Bandgap,3.7388534545898438,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1803,[*]Oc1ccc(P(I)(=O)c2ccc([*])cc2)cc1,Bandgap,4.252346992492676,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2806,[*]NC(CCC(=O)OC)C([*])O,Bandgap,5.86580228805542,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2217,[*]CCNC(=O)c1cccc(C(-O)N[*])c1,Bandgap,4.993773937225342,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2314,[*]Oc1ncc(C(C)(C)c2ccc(OC([*])=O)c(CC)c2)cc1CC,Bandgap,5.176772117614746,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2326,[*]CCc1cc(Cl)c([*])nc1Cl,Bandgap,5.027624607086182,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2672,[*]N(CC([*])=O)C(=O)OCC,Bandgap,5.596180438995361,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3218,[*]CCCCCNC(=O)CCCCCPCCC(=O)N[*],Bandgap,5.868399143218994,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_157,[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2OC)c(OI)c1,Bandgap,2.3054819107055664,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_874,[*]1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,Bandgap,3.847487449645996,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2059,[*]Oc1c[nH]cc(OC(=O)Oc2ccc(C([*])=O)cc2)cc1,Bandgap,4.669103622436523,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3670,[*]CCCCCCCCCCOC(=O)COCC(=NO)O[*],Bandgap,5.67415189743042,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_914,[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cnc([*])cc5nc4-c4ccccc4)cc3)nc2c1,Bandgap,3.682096242904663,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3423,[*]CCCCCPCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N[*],Bandgap,5.790607452392578,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3978,[*]CC(C)(C)CC(=O)C1CCC(C(=O)O[*])CC1,Bandgap,6.174349784851074,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_735,[*]C=Cc1nsc(-c2cc([*])cs2)c1,Bandgap,2.8629837036132812,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1538,[*]Oc1cccc(Oc2ccc(C(=O)Oc3cccc(C(=O)c4ccc([*])cc4)c3)cc2)c1,Bandgap,4.062257766723633,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2546,[*]CCCSCCS[*],Bandgap,5.248478412628174,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3040,[*]C(C)CNC(=O)NC(CCCCNC([*])=O)C(=O)OC,Bandgap,5.372172832489014,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2587,[*]CCC(C)(C)CNC(=O)c1cccc(C(=O)N[*])c1,Bandgap,5.135360240936279,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1958,[*]CC(=O)CC(C=C1)=C=C1[*],Bandgap,4.541554927825928,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4137,[*]CCNC([*])Cl,Bandgap,6.298585891723633,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3273,[*]CCCC(C)(C)COC(=O)CCCCC(=O)N[*],Bandgap,5.806675910949707,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_667,[*]c1ccc(N(c/2ccc(CCCC)cc2)c2ccc(-c3sc([*])c4c3OCCO4)cc2)cc1,Bandgap,2.9759202003479004,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3454,[*]CCCCCCCCCCCNC(=O)CCCCCCCCCCC(O)N[*],Bandgap,6.016673564910889,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_948,[*]c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4)cc3C2=P)c1,Bandgap,3.3896827697753906,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3490,[*]CCC\CCCCCCCOC(=O)CCC=CCCC(=O)O[*],Bandgap,5.559539794921875,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2632,[*]CCCCCCNC(=O)CCP(=O)(CC(=O)N[*])c1ccccc1,Bandgap,4.889604568481445,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1597,[*]NC(C=C1)=CC=C1P(C=C2)=CC=C2C[*],Bandgap,3.7994706630706787,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1231,[*]c1ccc(C(=O)CNNCC(=O)c2ccs(S([*])(=O)=O)cc2)cc1,Bandgap,2.05977725982666,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4001,[*]OC1CCC(OC(=O)CPCCC([*])=O)CC1,Bandgap,6.432761192321777,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3043,[*]CCCCCCc1nnc([*])n1N[N+],Bandgap,5.49395227432251,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3102,[*]CCCCCCCCCCNC[Si](=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],Bandgap,5.713616371154785,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2259,[*]C(=O)CCN(C)CCN(C)CCC(=O)N1CC([*])CC1,Bandgap,5.141132354736328,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3928,[*]CC(CCl)(CNCl)C(=O)O[*],Bandgap,5.992997646331787,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3850,[*]CSCCCCCCCCCCCCCOCO[*],Bandgap,5.668608665466309,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1220,[*]N=C1C=CC([*])C=C1N,Bandgap,3.338839292526245,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_493,[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CCC)CCBr)n1,Bandgap,2.7720093727111816,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3251,[*]C1C=C([*])C1,Bandgap,5.213989734649658,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2665,[*]CCCCCCCCCOC(=O)CCCCSCCCCC(=O)O[*],Bandgap,6.123559951782227,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_611,[*]Nc1ccc(-c2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(C([*])=NC(C#N)C#N)cc4)cc3)cc2)cc1,Bandgap,2.523766040802002,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_25,[*]c1sc(-c2sc(-c3sc([*])c4nccnc34)c3c2OCCO3)c2c1CCO2,Bandgap,0.9049100875854492,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2338,[*]CC#CCCCOC(=O)CCC(=O)O[*],Bandgap,5.277917861938477,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4176,[*]CC(C#N)(SC#N)[*],Bandgap,5.841233253479004,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_745,[*]Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc([*])cc4)c(C(=O)O)c3)cc2C(=C)O)cc1,Bandgap,3.3407444953918457,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2825,[*]CC1CCC(COC(=O)NCCSCCCCCNC(=O)O[*])CC1,Bandgap,5.78090763092041,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3535,[*]CCCCCCCCCCC(=O)NCC(-O)N[*],Bandgap,6.252012252807617,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2630,[*]C(C)=C([*])CCCCCC,Bandgap,5.320921897888184,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3883,[*]CC(C)(CN)C(=O)O[*],Bandgap,5.912796974182129,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2805,[*]NC(CCCCNC(=O)NCCCNC([*])-O)C(=O)OC,Bandgap,5.529888153076172,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_590,[*]C(C=C1)=C=C1C(=S)OC(=S)[*],Bandgap,2.9635400772094727,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_731,[*]c1[nH]c([*])c(C(C=O)O)c1C,Bandgap,2.384903907775879,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2883,[*]CCCCCCCC(=O)NCCSCCCCCCSCCNC(=O)O[*],Bandgap,5.429866313934326,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3873,[*]CCCOCC(=O)CCCCCCCCCCC(=O)O[*],Bandgap,6.570339202880859,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2516,[*]CC(O)COc1ccc(C(CCl)CC(C)(C)c2ccc(O[*])cc2)cc1,Bandgap,4.40619421005249,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_842,[*]CC(S1)=CC=C1C(=N)C(=S)[*],Bandgap,2.502133846282959,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1129,[*]NNC(=O)c1ccc(C(=O)NC(=S)c2cccc(C([*])=S)c2)cc1,Bandgap,3.4539713859558105,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_210,[*]CC([*])c1ccc(F)[N-]cc1,Bandgap,2.4813246726989746,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1442,[*]OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4cnc([*])cc4)CCCC3)cc2)ccc1C,Bandgap,4.103817462921143,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_55,[*]=C([*])c1cccc(Cl)c1,Bandgap,2.2365376949310303,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4099,[*]SC1CCC2C([*])CCC12,Bandgap,5.033268928527832,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1435,[*]CC([*])Cn1cc2ccccc2no1,Bandgap,3.423892021179199,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2142,[*]CO/COc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,Bandgap,4.7118096351623535,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1156,[*]Nc1cccc(NC(=O)C=PC([*])=O)c1,Bandgap,3.654777765274048,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2764,[*]CCCSCCCCOC(=O)C(=O)O[*],Bandgap,4.586487293243408,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3150,[*]CC(-C)(C)C(=O)N[*],Bandgap,6.240583419799805,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_311,[*]CCCCCCOC(-O)C(CCCCCCOc1ccc(-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)O[*],Bandgap,2.8320016860961914,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
