source_index,original_representation,adversarial_representation,attack_family,canonical_equivalent,label_basis,target_value,teacher_model_hash,property_value
2216,O(c1ccc(C(Oc2ccc(O*)cc2)=O)cc1)C(=O)CCCCCCCCC(*)=O,O(c1ccc(C(Oc2ccc(O*)cc2)=O)cc1)C(=O)CCCCCCCCC(*)=O,randomization,True,measured_inherited_equivalent,4.0869,,4.0869
2216,C(CCC(=O)Oc1ccc(cc1)C(=O)Oc1ccc(O*)cc1)CCCCCC(*)=O,C(CCC(=O)Oc1ccc(cc1)C(=O)Oc1ccc(O*)cc1)CCCCCC(*)=O,randomization,True,measured_inherited_equivalent,4.0869,,4.0869
2217,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1,clean,True,measured,4.6926,,4.6926
2217,c1(cc(c(OC(=O)*)cc1)Cl)C(C)(c1ccc(O*)cc1)C,c1(cc(c(OC(=O)*)cc1)Cl)C(C)(c1ccc(O*)cc1)C,randomization,True,measured_inherited_equivalent,4.6926,,4.6926
2217,c1cc(OC(*)=O)c(cc1C(C)(c1ccc(cc1)O*)C)Cl,c1cc(OC(*)=O)c(cc1C(C)(c1ccc(cc1)O*)C)Cl,randomization,True,measured_inherited_equivalent,4.6926,,4.6926
2217,*Oc1ccc(cc1)C(C)(C)c1cc(Cl)c(cc1)OC(=O)*,*Oc1ccc(cc1)C(C)(C)c1cc(Cl)c(cc1)OC(=O)*,randomization,True,measured_inherited_equivalent,4.6926,,4.6926
2218,CNCCCOCO,CNCCCOCO,clean,True,measured,5.4198,,5.4198
2218,N(CCCOCO)C,N(CCCOCO)C,randomization,True,measured_inherited_equivalent,5.4198,,5.4198
2218,C(COCO)CNC,C(COCO)CNC,randomization,True,measured_inherited_equivalent,5.4198,,5.4198
2218,O(CCCNC)CO,O(CCCNC)CO,randomization,True,measured_inherited_equivalent,5.4198,,5.4198
2219,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(N)nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(N)nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,clean,True,measured,2.5377,,2.5377
2219,C1(c2c(cc(C(=O)*)cc2)C(N1c1cc(ccc1)Nc1nc(Nc2cccc(c2)N2C(=O)c3ccc(cc3C2=O)*)nc(n1)N)=O)=O,C1(c2c(cc(C(=O)*)cc2)C(N1c1cc(ccc1)Nc1nc(Nc2cccc(c2)N2C(=O)c3ccc(cc3C2=O)*)nc(n1)N)=O)=O,randomization,True,measured_inherited_equivalent,2.5377,,2.5377
2219,c1cc(cc(Nc2nc(Nc3cc(N4C(c5c(C4=O)ccc(c5)*)=O)ccc3)nc(n2)N)c1)N1C(=O)c2c(ccc(C(=O)*)c2)C1=O,c1cc(cc(Nc2nc(Nc3cc(N4C(c5c(C4=O)ccc(c5)*)=O)ccc3)nc(n2)N)c1)N1C(=O)c2c(ccc(C(=O)*)c2)C1=O,randomization,True,measured_inherited_equivalent,2.5377,,2.5377
2219,c1c(*)ccc2c1C(N(c1cc(ccc1)Nc1nc(nc(N)n1)Nc1cc(ccc1)N1C(c3c(ccc(c3)C(=O)*)C1=O)=O)C2=O)=O,c1c(*)ccc2c1C(N(c1cc(ccc1)Nc1nc(nc(N)n1)Nc1cc(ccc1)N1C(c3c(ccc(c3)C(=O)*)C1=O)=O)C2=O)=O,randomization,True,measured_inherited_equivalent,2.5377,,2.5377
2220,[*]CCCC(=S)[*],[*]CCCC(=S)[*],clean,True,measured,3.3815,,3.3815
2220,C(*)(CCC*)=S,C(*)(CCC*)=S,randomization,True,measured_inherited_equivalent,3.3815,,3.3815
2220,*CCCC(=S)*,*CCCC(=S)*,randomization,True,measured_inherited_equivalent,3.3815,,3.3815
2220,C(CCC*)(*)=S,C(CCC*)(*)=S,randomization,True,measured_inherited_equivalent,3.3815,,3.3815
2221,[*]CCOCCOCCOc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(O[*])cc3)cc2)cc1,[*]CCOCCOCCOc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(O[*])cc3)cc2)cc1,clean,True,measured,3.1624,,3.1624
2221,c1(NC(=O)c2ccc(C(=O)Nc3ccc(cc3)O*)cc2)ccc(OCCOCCOCC*)cc1,c1(NC(=O)c2ccc(C(=O)Nc3ccc(cc3)O*)cc2)ccc(OCCOCCOCC*)cc1,randomization,True,measured_inherited_equivalent,3.1624,,3.1624
2221,C(OCCOc1ccc(NC(c2ccc(C(Nc3ccc(cc3)O*)=O)cc2)=O)cc1)COCC*,C(OCCOc1ccc(NC(c2ccc(C(Nc3ccc(cc3)O*)=O)cc2)=O)cc1)COCC*,randomization,True,measured_inherited_equivalent,3.1624,,3.1624
2221,O=C(c1ccc(cc1)C(Nc1ccc(cc1)O*)=O)Nc1ccc(cc1)OCCOCCOCC*,O=C(c1ccc(cc1)C(Nc1ccc(cc1)O*)=O)Nc1ccc(cc1)OCCOCCOCC*,randomization,True,measured_inherited_equivalent,3.1624,,3.1624
2222,[*]C=CC1CC([*])C(C#N)([Si](C)(C)C)C1,[*]C=CC1CC([*])C(C#N)([Si](C)(C)C)C1,clean,True,measured,5.5889,,5.5889
2222,*C1CC(CC1([Si](C)(C)C)C#N)C=C*,*C1CC(CC1([Si](C)(C)C)C#N)C=C*,randomization,True,measured_inherited_equivalent,5.5889,,5.5889
2222,C[Si](C1(C#N)C(*)CC(C=C*)C1)(C)C,C[Si](C1(C#N)C(*)CC(C=C*)C1)(C)C,randomization,True,measured_inherited_equivalent,5.5889,,5.5889
2222,C[Si](C1(C#N)C(*)CC(C1)C=C*)(C)C,C[Si](C1(C#N)C(*)CC(C1)C=C*)(C)C,randomization,True,measured_inherited_equivalent,5.5889,,5.5889
2223,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,clean,True,measured,2.372,,2.372
2223,c1ccc2C(c3ccc(cc3)N3C(c4c(cc(cc4)*)C3=O)=O)(c3c(-c2c1)cccc3)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(*)=O,c1ccc2C(c3ccc(cc3)N3C(c4c(cc(cc4)*)C3=O)=O)(c3c(-c2c1)cccc3)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(*)=O,randomization,True,measured_inherited_equivalent,2.372,,2.372
2223,*c1ccc2c(C(=O)N(c3ccc(C4(c5c(cccc5)-c5c4cccc5)c4ccc(cc4)N4C(c5cc(ccc5C4=O)C(*)=O)=O)cc3)C2=O)c1,*c1ccc2c(C(=O)N(c3ccc(C4(c5c(cccc5)-c5c4cccc5)c4ccc(cc4)N4C(c5cc(ccc5C4=O)C(*)=O)=O)cc3)C2=O)c1,randomization,True,measured_inherited_equivalent,2.372,,2.372
2223,c1(*)ccc2C(N(C(c2c1)=O)c1ccc(C2(c3ccc(N4C(=O)c5cc(ccc5C4=O)C(*)=O)cc3)c3ccccc3-c3ccccc32)cc1)=O,c1(*)ccc2C(N(C(c2c1)=O)c1ccc(C2(c3ccc(N4C(=O)c5cc(ccc5C4=O)C(*)=O)cc3)c3ccccc3-c3ccccc32)cc1)=O,randomization,True,measured_inherited_equivalent,2.372,,2.372
2224,[*]CC(=O)NCCCCCCNC(=O)COc1ccc(O[*])cc1,[*]CC(=O)NCCCCCCNC(=O)COc1ccc(O[*])cc1,clean,True,measured,4.4776,,4.4776
2224,C(CCNC(=O)COc1ccc(cc1)O*)CCCNC(C*)=O,C(CCNC(=O)COc1ccc(cc1)O*)CCCNC(C*)=O,randomization,True,measured_inherited_equivalent,4.4776,,4.4776
2224,c1cc(ccc1OCC(NCCCCCCNC(C*)=O)=O)O*,c1cc(ccc1OCC(NCCCCCCNC(C*)=O)=O)O*,randomization,True,measured_inherited_equivalent,4.4776,,4.4776
2224,C(=O)(NCCCCCCNC(COc1ccc(cc1)O*)=O)C*,C(=O)(NCCCCCCNC(COc1ccc(cc1)O*)=O)C*,randomization,True,measured_inherited_equivalent,4.4776,,4.4776
2225,[*]CC([*])OCCCl,[*]CC([*])OCCCl,clean,True,measured,6.0222,,6.0222
2225,*C(OCCCl)C*,*C(OCCCl)C*,randomization,True,measured_inherited_equivalent,6.0222,,6.0222
2225,C(COC(*)C*)Cl,C(COC(*)C*)Cl,randomization,True,measured_inherited_equivalent,6.0222,,6.0222
2225,*CC(OCCCl)*,*CC(OCCCl)*,randomization,True,measured_inherited_equivalent,6.0222,,6.0222
2226,[*]CCCCNC(=O)CCCCCCCCCCC(=O)N[*],[*]CCCCNC(=O)CCCCCCCCCCC(=O)N[*],clean,True,measured,5.7128,,5.7128
2226,C(C*)CCNC(=O)CCCCCCCCCCC(=O)N*,C(C*)CCNC(=O)CCCCCCCCCCC(=O)N*,randomization,True,measured_inherited_equivalent,5.7128,,5.7128
2226,C(CCCCCCCC(=O)N*)CCC(NCCCC*)=O,C(CCCCCCCC(=O)N*)CCC(NCCCC*)=O,randomization,True,measured_inherited_equivalent,5.7128,,5.7128
2226,O=C(NCCCC*)CCCCCCCCCCC(N*)=O,O=C(NCCCC*)CCCCCCCCCCC(N*)=O,randomization,True,measured_inherited_equivalent,5.7128,,5.7128
2227,[*]NC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],[*]NC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],clean,True,measured,1.771,,1.771
2227,s1c(ccc1N*)C(=S)c1ccc(s1)*,s1c(ccc1N*)C(=S)c1ccc(s1)*,randomization,True,measured_inherited_equivalent,1.771,,1.771
2227,N(*)c1sc(C(=S)c2ccc(*)s2)cc1,N(*)c1sc(C(=S)c2ccc(*)s2)cc1,randomization,True,measured_inherited_equivalent,1.771,,1.771
2227,c1(N*)sc(cc1)C(=S)c1ccc(*)s1,c1(N*)sc(cc1)C(=S)c1ccc(*)s1,randomization,True,measured_inherited_equivalent,1.771,,1.771
2228,[*]c1cc(CCCCCCCCCCCCCCCCCCCCCC)c([*])s1,[*]c1cc(CCCCCCCCCCCCCCCCCCCCCC)c([*])s1,clean,True,measured,2.319,,2.319
2228,C(CCCCC)CCCCCCCCCCCCCCCCc1cc(*)sc1*,C(CCCCC)CCCCCCCCCCCCCCCCc1cc(*)sc1*,randomization,True,measured_inherited_equivalent,2.319,,2.319
2228,C(c1c(*)sc(*)c1)CCCCCCCCCCCCCCCCCCCCC,C(c1c(*)sc(*)c1)CCCCCCCCCCCCCCCCCCCCC,randomization,True,measured_inherited_equivalent,2.319,,2.319
2228,C(CCc1c(*)sc(c1)*)CCCCCCCCCCCCCCCCCCC,C(CCc1c(*)sc(c1)*)CCCCCCCCCCCCCCCCCCC,randomization,True,measured_inherited_equivalent,2.319,,2.319
2229,[*]OC(=O)Oc1cccc(OC(=O)OC2CC3CC([*])CC(C2)O3)c1,[*]OC(=O)Oc1cccc(OC(=O)OC2CC3CC([*])CC(C2)O3)c1,clean,True,measured,5.6565,,5.6565
2229,C(=O)(OC1CC2OC(C1)CC(*)C2)Oc1cccc(OC(O*)=O)c1,C(=O)(OC1CC2OC(C1)CC(*)C2)Oc1cccc(OC(O*)=O)c1,randomization,True,measured_inherited_equivalent,5.6565,,5.6565
2229,O(C(=O)OC1CC2OC(CC(C2)*)C1)c1cccc(c1)OC(=O)O*,O(C(=O)OC1CC2OC(CC(C2)*)C1)c1cccc(c1)OC(=O)O*,randomization,True,measured_inherited_equivalent,5.6565,,5.6565
2229,O1C2CC(OC(Oc3cccc(OC(O*)=O)c3)=O)CC1CC(C2)*,O1C2CC(OC(Oc3cccc(OC(O*)=O)c3)=O)CC1CC(C2)*,randomization,True,measured_inherited_equivalent,5.6565,,5.6565
2230,[*]C=CC1CC([*])C2C(=O)N(CCCC)C(=O)C12,[*]C=CC1CC([*])C2C(=O)N(CCCC)C(=O)C12,clean,True,measured,5.3038,,5.3038
2230,O=C1N(C(C2C(C=C*)CC(*)C12)=O)CCCC,O=C1N(C(C2C(C=C*)CC(*)C12)=O)CCCC,randomization,True,measured_inherited_equivalent,5.3038,,5.3038
2230,O=C1N(C(C2C1C(CC2*)C=C*)=O)CCCC,O=C1N(C(C2C1C(CC2*)C=C*)=O)CCCC,randomization,True,measured_inherited_equivalent,5.3038,,5.3038
2230,*C=CC1C2C(=O)N(CCCC)C(=O)C2C(C1)*,*C=CC1C2C(=O)N(CCCC)C(=O)C2C(C1)*,randomization,True,measured_inherited_equivalent,5.3038,,5.3038
2231,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,clean,True,measured,2.2166,,2.2166
2231,*c1ccc(cc1)-c1ccc(cc1)-n1c(c2cc3c(cc2c1=O)c(n(c3=O)*)=O)=O,*c1ccc(cc1)-c1ccc(cc1)-n1c(c2cc3c(cc2c1=O)c(n(c3=O)*)=O)=O,randomization,True,measured_inherited_equivalent,2.2166,,2.2166
2231,c1c(ccc(-c2ccc(*)cc2)c1)-n1c(c2cc3c(cc2c1=O)c(=O)n(c3=O)*)=O,c1c(ccc(-c2ccc(*)cc2)c1)-n1c(c2cc3c(cc2c1=O)c(=O)n(c3=O)*)=O,randomization,True,measured_inherited_equivalent,2.2166,,2.2166
2231,*n1c(c2cc3c(c(n(-c4ccc(-c5ccc(*)cc5)cc4)c3=O)=O)cc2c1=O)=O,*n1c(c2cc3c(c(n(-c4ccc(-c5ccc(*)cc5)cc4)c3=O)=O)cc2c1=O)=O,randomization,True,measured_inherited_equivalent,2.2166,,2.2166
2232,C(F)(F)C(F)(F)C(C=C1)=CC=C1C(S2)=CC=C2,C(F)(F)C(F)(F)C(C=C1)=CC=C1C(S2)=CC=C2,clean,True,measured,3.6894,,3.6894
2232,FC(F)(C(F)F)c1ccc(cc1)-c1cccs1,FC(F)(C(F)F)c1ccc(cc1)-c1cccs1,randomization,True,measured_inherited_equivalent,3.6894,,3.6894
2232,c1(C(F)(C(F)F)F)ccc(-c2sccc2)cc1,c1(C(F)(C(F)F)F)ccc(-c2sccc2)cc1,randomization,True,measured_inherited_equivalent,3.6894,,3.6894
2232,c1cc(ccc1C(C(F)F)(F)F)-c1cccs1,c1cc(ccc1C(C(F)F)(F)F)-c1cccs1,randomization,True,measured_inherited_equivalent,3.6894,,3.6894
2233,[*]C=Cc1ccc([*])o1,[*]C=Cc1ccc([*])o1,clean,True,measured,2.9162,,2.9162
2233,c1c(C=C*)oc(c1)*,c1c(C=C*)oc(c1)*,randomization,True,measured_inherited_equivalent,2.9162,,2.9162
2233,C(c1ccc(*)o1)=C*,C(c1ccc(*)o1)=C*,randomization,True,measured_inherited_equivalent,2.9162,,2.9162
2233,c1(C=C*)ccc(*)o1,c1(C=C*)ccc(*)o1,randomization,True,measured_inherited_equivalent,2.9162,,2.9162
2234,[*]CCN([*])C(=O)c1ccc(OC)cc1,[*]CCN([*])C(=O)c1ccc(OC)cc1,clean,True,measured,4.8635,,4.8635
2234,C(=O)(N(CC*)*)c1ccc(cc1)OC,C(=O)(N(CC*)*)c1ccc(cc1)OC,randomization,True,measured_inherited_equivalent,4.8635,,4.8635
2234,O=C(c1ccc(OC)cc1)N(*)CC*,O=C(c1ccc(OC)cc1)N(*)CC*,randomization,True,measured_inherited_equivalent,4.8635,,4.8635
2234,C(c1ccc(OC)cc1)(=O)N(*)CC*,C(c1ccc(OC)cc1)(=O)N(*)CC*,randomization,True,measured_inherited_equivalent,4.8635,,4.8635
2235,[*]Nc1ccc(CC(C)(C)NC(=O)c2ccc(C([*])=O)cc2)cc1,[*]Nc1ccc(CC(C)(C)NC(=O)c2ccc(C([*])=O)cc2)cc1,clean,True,measured,3.7404,,3.7404
2235,N(*)c1ccc(cc1)CC(C)(NC(c1ccc(cc1)C(*)=O)=O)C,N(*)c1ccc(cc1)CC(C)(NC(c1ccc(cc1)C(*)=O)=O)C,randomization,True,measured_inherited_equivalent,3.7404,,3.7404
2235,c1c(ccc(N*)c1)CC(C)(NC(=O)c1ccc(C(=O)*)cc1)C,c1c(ccc(N*)c1)CC(C)(NC(=O)c1ccc(C(=O)*)cc1)C,randomization,True,measured_inherited_equivalent,3.7404,,3.7404
2235,c1cc(ccc1C(=O)*)C(NC(Cc1ccc(cc1)N*)(C)C)=O,c1cc(ccc1C(=O)*)C(NC(Cc1ccc(cc1)N*)(C)C)=O,randomization,True,measured_inherited_equivalent,3.7404,,3.7404
2236,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,clean,True,measured,2.4803,,2.4803
2236,c1(ccc(N2C(=O)c3c(ccc(c3)C(*)=O)C2=O)cc1)C(C)(c1ccc(C(c2ccc(cc2)N2C(c3c(ccc(c3)*)C2=O)=O)(C)C)cc1)C,c1(ccc(N2C(=O)c3c(ccc(c3)C(*)=O)C2=O)cc1)C(C)(c1ccc(C(c2ccc(cc2)N2C(c3c(ccc(c3)*)C2=O)=O)(C)C)cc1)C,randomization,True,measured_inherited_equivalent,2.4803,,2.4803
2236,c1cc(C(C)(C)c2ccc(cc2)N2C(=O)c3cc(*)ccc3C2=O)ccc1C(C)(c1ccc(cc1)N1C(=O)c2cc(C(*)=O)ccc2C1=O)C,c1cc(C(C)(C)c2ccc(cc2)N2C(=O)c3cc(*)ccc3C2=O)ccc1C(C)(c1ccc(cc1)N1C(=O)c2cc(C(*)=O)ccc2C1=O)C,randomization,True,measured_inherited_equivalent,2.4803,,2.4803
2236,c12cc(C(*)=O)ccc1C(N(c1ccc(cc1)C(C)(c1ccc(cc1)C(c1ccc(cc1)N1C(=O)c3ccc(*)cc3C1=O)(C)C)C)C2=O)=O,c12cc(C(*)=O)ccc1C(N(c1ccc(cc1)C(C)(c1ccc(cc1)C(c1ccc(cc1)N1C(=O)c3ccc(*)cc3C1=O)(C)C)C)C2=O)=O,randomization,True,measured_inherited_equivalent,2.4803,,2.4803
2237,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)c(N)c1,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)c(N)c1,clean,True,measured,4.1743,,4.1743
2237,*c1ccc(cc1)C(C)(c1ccc(cc1)Oc1ccc(cc1)S(c1ccc(O*)cc1N)(=O)=O)C,*c1ccc(cc1)C(C)(c1ccc(cc1)Oc1ccc(cc1)S(c1ccc(O*)cc1N)(=O)=O)C,randomization,True,measured_inherited_equivalent,4.1743,,4.1743
2237,*Oc1cc(c(S(c2ccc(cc2)Oc2ccc(C(C)(c3ccc(*)cc3)C)cc2)(=O)=O)cc1)N,*Oc1cc(c(S(c2ccc(cc2)Oc2ccc(C(C)(c3ccc(*)cc3)C)cc2)(=O)=O)cc1)N,randomization,True,measured_inherited_equivalent,4.1743,,4.1743
2237,c1(cc(N)c(S(=O)(c2ccc(cc2)Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)=O)cc1)O*,c1(cc(N)c(S(=O)(c2ccc(cc2)Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)=O)cc1)O*,randomization,True,measured_inherited_equivalent,4.1743,,4.1743
2238,[*]C=Cc1ccc([*])c(F)c1,[*]C=Cc1ccc([*])c(F)c1,clean,True,measured,2.119,,2.119
2238,C(c1ccc(c(c1)F)*)=C*,C(c1ccc(c(c1)F)*)=C*,randomization,True,measured_inherited_equivalent,2.119,,2.119
2238,C(*)=Cc1ccc(c(c1)F)*,C(*)=Cc1ccc(c(c1)F)*,randomization,True,measured_inherited_equivalent,2.119,,2.119
2238,c1c(F)c(ccc1C=C*)*,c1c(F)c(ccc1C=C*)*,randomization,True,measured_inherited_equivalent,2.119,,2.119
2239,[*]Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,[*]Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,clean,True,measured,4.9282,,4.9282
2239,c1(ccc(cc1)C(c1ccccc1)(c1ccc(cc1)O*)C#N)OC(=O)*,c1(ccc(cc1)C(c1ccccc1)(c1ccc(cc1)O*)C#N)OC(=O)*,randomization,True,measured_inherited_equivalent,4.9282,,4.9282
2239,C(*)(=O)Oc1ccc(cc1)C(c1ccc(O*)cc1)(C#N)c1ccccc1,C(*)(=O)Oc1ccc(cc1)C(c1ccc(O*)cc1)(C#N)c1ccccc1,randomization,True,measured_inherited_equivalent,4.9282,,4.9282
2239,c1c(O*)ccc(c1)C(C#N)(c1ccc(OC(*)=O)cc1)c1ccccc1,c1c(O*)ccc(c1)C(C#N)(c1ccc(OC(*)=O)cc1)c1ccccc1,randomization,True,measured_inherited_equivalent,4.9282,,4.9282
2240,[*]CCN([*])C(=O)c1ccc(F)cc1,[*]CCN([*])C(=O)c1ccc(F)cc1,clean,True,measured,5.0808,,5.0808
2240,C(*)CN(*)C(c1ccc(F)cc1)=O,C(*)CN(*)C(c1ccc(F)cc1)=O,randomization,True,measured_inherited_equivalent,5.0808,,5.0808
2240,C(c1ccc(F)cc1)(=O)N(CC*)*,C(c1ccc(F)cc1)(=O)N(CC*)*,randomization,True,measured_inherited_equivalent,5.0808,,5.0808
2240,c1cc(C(=O)N(*)CC*)ccc1F,c1cc(C(=O)N(*)CC*)ccc1F,randomization,True,measured_inherited_equivalent,5.0808,,5.0808
2241,[*]C=CC1CC([*])C(C(F)(F)F)(C(F)(F)F)C1(F)F,[*]C=CC1CC([*])C(C(F)(F)F)(C(F)(F)F)C1(F)F,clean,True,measured,5.5,,5.5
2241,FC(F)(C1(C(F)(F)F)C(CC(C1(F)F)C=C*)*)F,FC(F)(C1(C(F)(F)F)C(CC(C1(F)F)C=C*)*)F,randomization,True,measured_inherited_equivalent,5.5,,5.5
2241,FC1(C(C=C*)CC(C1(C(F)(F)F)C(F)(F)F)*)F,FC1(C(C=C*)CC(C1(C(F)(F)F)C(F)(F)F)*)F,randomization,True,measured_inherited_equivalent,5.5,,5.5
2241,FC(C1(C(F)(F)F)C(F)(F)C(C=C*)CC1*)(F)F,FC(C1(C(F)(F)F)C(F)(F)C(C=C*)CC1*)(F)F,randomization,True,measured_inherited_equivalent,5.5,,5.5
2242,[*]c1ccc2[nH]c3ccc([*])cc3c2c1,[*]c1ccc2[nH]c3ccc([*])cc3c2c1,clean,True,measured,3.4191,,3.4191
2242,c1(cc2c([nH]c3c2cc(*)cc3)cc1)*,c1(cc2c([nH]c3c2cc(*)cc3)cc1)*,randomization,True,measured_inherited_equivalent,3.4191,,3.4191
2242,c12cc(*)ccc1[nH]c1ccc(*)cc12,c12cc(*)ccc1[nH]c1ccc(*)cc12,randomization,True,measured_inherited_equivalent,3.4191,,3.4191
2242,c12c3cc(ccc3[nH]c1ccc(*)c2)*,c12c3cc(ccc3[nH]c1ccc(*)c2)*,randomization,True,measured_inherited_equivalent,3.4191,,3.4191
2243,[*]CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],[*]CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],clean,True,measured,6.0302,,6.0302
2243,O(CCOCC*)CCOC(NCCCCCCNC(=O)O*)=O,O(CCOCC*)CCOC(NCCCCCCNC(=O)O*)=O,randomization,True,measured_inherited_equivalent,6.0302,,6.0302
2243,N(C(=O)O*)CCCCCCNC(OCCOCCOCC*)=O,N(C(=O)O*)CCCCCCNC(OCCOCCOCC*)=O,randomization,True,measured_inherited_equivalent,6.0302,,6.0302
2243,C(CCCCNC(=O)OCCOCCOCC*)CNC(O*)=O,C(CCCCNC(=O)OCCOCCOCC*)CNC(O*)=O,randomization,True,measured_inherited_equivalent,6.0302,,6.0302
2244,[*]CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O[*])cc2)c2ccccc2)cc1,[*]CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O[*])cc2)c2ccccc2)cc1,clean,True,measured,3.9212,,3.9212
2244,c1cc(N(C(c2ccc(OCCCCCC*)cc2)=O)C(c2ccc(cc2)O*)=O)ccc1,c1cc(N(C(c2ccc(OCCCCCC*)cc2)=O)C(c2ccc(cc2)O*)=O)ccc1,randomization,True,measured_inherited_equivalent,3.9212,,3.9212
2244,c1cccc(c1)N(C(c1ccc(OCCCCCC*)cc1)=O)C(c1ccc(O*)cc1)=O,c1cccc(c1)N(C(c1ccc(OCCCCCC*)cc1)=O)C(c1ccc(O*)cc1)=O,randomization,True,measured_inherited_equivalent,3.9212,,3.9212
2244,c1c(ccc(c1)OCCCCCC*)C(=O)N(C(c1ccc(cc1)O*)=O)c1ccccc1,c1c(ccc(c1)OCCCCCC*)C(=O)N(C(c1ccc(cc1)O*)=O)c1ccccc1,randomization,True,measured_inherited_equivalent,3.9212,,3.9212
2245,[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,clean,True,measured,3.6638,,3.6638
2245,*Nc1ccc(cc1)C(=O)c1ccc(NC(=O)c2ccc(cc2)C(*)=O)cc1,*Nc1ccc(cc1)C(=O)c1ccc(NC(=O)c2ccc(cc2)C(*)=O)cc1,randomization,True,measured_inherited_equivalent,3.6638,,3.6638
2245,C(*)(c1ccc(C(=O)Nc2ccc(cc2)C(c2ccc(cc2)N*)=O)cc1)=O,C(*)(c1ccc(C(=O)Nc2ccc(cc2)C(c2ccc(cc2)N*)=O)cc1)=O,randomization,True,measured_inherited_equivalent,3.6638,,3.6638
2245,c1(C(c2ccc(cc2)NC(=O)c2ccc(cc2)C(*)=O)=O)ccc(N*)cc1,c1(C(c2ccc(cc2)NC(=O)c2ccc(cc2)C(*)=O)=O)ccc(N*)cc1,randomization,True,measured_inherited_equivalent,3.6638,,3.6638
2246,[*]CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3cccc(O[*])c3)cc2)cc1,[*]CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3cccc(O[*])c3)cc2)cc1,clean,True,measured,4.1474,,4.1474
2246,*Oc1cccc(OCC(COc2ccc(cc2)S(=O)(c2ccc(OCC(O)C*)cc2)=O)O)c1,*Oc1cccc(OCC(COc2ccc(cc2)S(=O)(c2ccc(OCC(O)C*)cc2)=O)O)c1,randomization,True,measured_inherited_equivalent,4.1474,,4.1474
2246,*Oc1cc(ccc1)OCC(O)COc1ccc(S(c2ccc(cc2)OCC(O)C*)(=O)=O)cc1,*Oc1cc(ccc1)OCC(O)COc1ccc(S(c2ccc(cc2)OCC(O)C*)(=O)=O)cc1,randomization,True,measured_inherited_equivalent,4.1474,,4.1474
2246,C(Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(O)COc1cc(O*)ccc1)C(O)C*,C(Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(O)COc1cc(O*)ccc1)C(O)C*,randomization,True,measured_inherited_equivalent,4.1474,,4.1474
