strategy,query_budget,queries_used,candidates_proposed,candidates_valid,valid_candidate_rate,candidates_unique,unique_candidate_rate,duplicates,invalid_proposals,edit_budget_rejections,source_prediction,best_prediction,best_drift,drift_per_query,best_operator_edits,max_operator_edits,mean_operator_edits,seed,operator,objective,source_smiles,best_smiles,predictor_calls,one_model_call_per_query,atom_edit_count,structural_change_proxy,element_change_count,atom_count_delta,component_count_delta,best_is_source,source_id
greedy,50,50,60,54,0.9,50,1.0,6,0,0,1.931450605392456,0.6408731937408447,1.2905774116516113,0.025811548233032226,3.0,3.0,1.86,42,scaffold_preserving,UntargetedDrift,*C#Cc1ccc(C#Cc2sc(*)c([N+](=O)[O-])c2[N+](=O)[O-])cc1,*C#Cc1ccc(C#Cc2sc(*)c([N+](=C)C)c2[N+](C)=O)cc1,51,True,3,3,3,0,0,False,6
greedy,50,50,60,54,0.9,50,1.0,6,0,0,2.3184561729431152,1.0273535251617432,1.291102647781372,0.02582205295562744,3.0,3.0,1.86,42,scaffold_preserving,UntargetedDrift,*C#Cc1sc(C#Cc2ccc(*)nc2)c([N+](=O)[O-])c1[N+](=O)[O-],*C#Cc1sc(C#Cc2ccc(*)nc2)c([N+](=C)C)c1[N+](C)=O,51,True,3,3,3,0,0,False,7
greedy,50,50,88,86,0.9772727272727273,50,1.0,2,0,0,3.9084136486053467,3.3982090950012207,0.510204553604126,0.010204091072082519,2.0,2.0,1.12,42,scaffold_preserving,UntargetedDrift,*CCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O*)cc2)cc1,*NCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=S)O*)cc2)cc1,51,True,2,2,2,0,0,False,8
greedy,50,50,58,57,0.9827586206896551,50,1.0,1,0,0,2.770007848739624,3.5408501625061035,0.7708423137664795,0.01541684627532959,2.0,2.0,1.42,42,scaffold_preserving,UntargetedDrift,*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,*N=Nc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,51,True,2,2,2,0,0,False,9
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.766177177429199,5.766177177429199,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)NCCO,*CC(*)C(=O)NCCO,1,True,0,0,0,0,0,True,10
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.358880043029785,5.358880043029785,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)SC(C)CC,*CC(*)C(=O)SC(C)CC,1,True,0,0,0,0,0,True,11
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.310904502868652,5.310904502868652,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*OC(=O)CCSCCC(*)=O,*OC(=O)CCSCCC(*)=O,1,True,0,0,0,0,0,True,12
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.054882526397705,5.054882526397705,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCCCSCC,*CC(*)C(=O)OCCCSCC,1,True,0,0,0,0,0,True,13
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.500260353088379,5.500260353088379,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C=CC(C)C(*)C(=O)OCCCC,*C=CC(C)C(*)C(=O)OCCCC,1,True,0,0,0,0,0,True,14
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.93048095703125,5.93048095703125,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*NC(CCC(=O)OCCCC)C(*)=O,*NC(CCC(=O)OCCCC)C(*)=O,1,True,0,0,0,0,0,True,15
greedy,50,0,0,0,0.0,0,0.0,0,0,0,6.093667507171631,6.093667507171631,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(C#N)C(=O)OCC(C)OCC=C,*CC(*)(C#N)C(=O)OCC(C)OCC=C,1,True,0,0,0,0,0,True,16
greedy,50,0,0,0,0.0,0,0.0,0,0,0,4.716371059417725,4.716371059417725,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(=NCCCCCC)N(*)CCCCCC,*C(=NCCCCCC)N(*)CCCCCC,1,True,0,0,0,0,0,True,17
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.228766918182373,5.228766918182373,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC#CC#CCOC(=O)CCCCC(=O)O*,*CC#CC#CCOC(=O)CCCCC(=O)O*,1,True,0,0,0,0,0,True,18
greedy,50,0,0,0,0.0,0,0.0,0,0,0,6.2741827964782715,6.2741827964782715,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,1,True,0,0,0,0,0,True,19
greedy,50,0,0,0,0.0,0,0.0,0,0,0,6.232177257537842,6.232177257537842,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(C)(C)CS(*)(=O)=O,*CC(C)(C)CS(*)(=O)=O,1,True,0,0,0,0,0,True,20
greedy,50,0,0,0,0.0,0,0.0,0,0,0,7.237398147583008,7.237398147583008,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(F)C(*)(F)OC(F)(F)F,*C(F)C(*)(F)OC(F)(F)F,1,True,0,0,0,0,0,True,21
greedy,50,0,0,0,0.0,0,0.0,0,0,0,6.301794528961182,6.301794528961182,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCCCCC,*CC(*)C(=O)OCCCCC,1,True,0,0,0,0,0,True,22
greedy,50,0,0,0,0.0,0,0.0,0,0,0,6.122353553771973,6.122353553771973,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(C)C(=O)OCCCOC,*CC(*)(C)C(=O)OCCCOC,1,True,0,0,0,0,0,True,23
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.851002216339111,5.851002216339111,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C=CCCCCCCCCCC*,*C=CCCCCCCCCCC*,1,True,0,0,0,0,0,True,24
greedy,50,0,0,0,0.0,0,0.0,0,0,0,7.346739768981934,7.346739768981934,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,25
greedy,50,0,0,0,0.0,0,0.0,0,0,0,6.814662933349609,6.814662933349609,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,26
greedy,50,0,0,0,0.0,0,0.0,0,0,0,6.311307907104492,6.311307907104492,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CCCCCCCCCCCCC(=O)N*,*CCCCCCCCCCCCC(=O)N*,1,True,0,0,0,0,0,True,27
greedy,50,0,0,0,0.0,0,0.0,0,0,0,6.676274299621582,6.676274299621582,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,28
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.6309332847595215,5.6309332847595215,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,1,True,0,0,0,0,0,True,29
