polymer_id,original_representation,property_name,property_value,units,source_dataset,split,phase4_attack_family,phase4_attack_category,phase4_label_basis
poly_3010,N([*])C(=O)CCCCC(=O)NCPC1=C(C)C=C(C=C1)C([*]),Bandgap,4.7393341064453125,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1640,[*]Oc1cccc2c(OC(=O)Oc3ccc(O-C([*])=O)cc3C)cccc12,Bandgap,4.918147087097168,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_39,[*]c1cc2c(s1)-c1sc([*])cc=1C2=C1c2ccsc2-c2sccc21,Bandgap,0.7398495674133301,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4164,[*]OC1(F)CC(C([*])C)C1C(F)(F)C1(F)CC\1,Bandgap,7.2266435623168945,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_962,[*]Oc1ccc(C(CC)(CC)c2ccc(OC(=O)c3ccc(C([*])=[Si]O)cc3)cc2)cc1,Bandgap,3.4789907932281494,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1046,[*]c1ccc(-c2cnc3ccc(-c4ccc5nc([*])cnc5c[Si]4)cc3n2)cc1,Bandgap,3.9411959648132324,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2690,[*]CC([*])C(=O)N([Si]C)CC,Bandgap,5.750856399536133,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1256,[*]Oc1ccc(N=CC=Nc2ccc(OC(=O)Nc3cc(NC([*])=O)ccc3[Si]C)cc2)cc1,Bandgap,3.4031081199645996,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_879,[*]Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc([*])cc#3)c2)cc1,Bandgap,3.45430326461792,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3120,[*]CC(OC1CCCC\C1)C1C(=O)OC(=O)C1[*],Bandgap,5.545908451080322,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3695,[*]OC1CCC(OC(=O)CCIC([*])=O)CC1,Bandgap,5.979894638061523,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2161,[*]Ic1ccc(C(C#N)(C#N)C([*])(C#N)C#N)cc1,Bandgap,4.666476249694824,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1221,[*]C(=O)NN/C(=O)c1ccc([*])nc1,Bandgap,3.1341261863708496,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2810,[*]CCCCCCCCCNC(=O)NCCCCCC[N-]NC(=O)N[*],Bandgap,5.367597579956055,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3633,[*]CCCCPCCCCOC(=O)CC=CCC(=O)O[*],Bandgap,6.390032768249512,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4018,[*]CIC(C)(C)COC(=O)CCCCCCC(=O)O[*],Bandgap,6.1084489822387695,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3919,[*]CCOC(=O)C1CCC(C(=O)O[*])CNC1,Bandgap,5.369246006011963,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2121,[*]OC(=O)c1cccc(C(=O)OC2CC3CC([*])CC(C2)O[N-]3)c1,Bandgap,5.291984558105469,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2669,[*]OC(=C(C)CN)C(C)(C)C([*])=O,Bandgap,6.070884704589844,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3460,[*]CC([*])(F)C(S=O)OCC(Cl)(Cl)Cl,Bandgap,6.038313865661621,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_329,[*]Ic1ccc(C(C)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Bandgap,3.750047445297241,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_723,[*]C[N+](=O)C(S1)=CC=C1C(=O)C(S2)=CC=C2[*],Bandgap,3.7385735511779785,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_584,[*]Pc1cc(CCCCCCCC)c([*])[nH]1,Bandgap,3.6012001037597656,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2566,[*]CC([*])C(=O)N(CCl)C,Bandgap,5.385921478271484,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3292,[*]C=CCCCCCSC[*],Bandgap,4.414302349090576,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_348,[*]C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)nC4=O)cc2)cc1,Bandgap,2.5468478202819824,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1546,[*]Oc1ccc(C(=O)OCCCOCI(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Bandgap,4.056066036224365,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1969,[*]N/c1c(Br)cc([*])cc1Br,Bandgap,3.681243896484375,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2090,[*]Nc1cc-c(NC(=O)CCCCC([*])=O)cc1,Bandgap,4.938953876495361,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1268,[*]c1nc(Cl)nc(N(c2ccccc2)c2nc(Nc3ccccc3)nc(N([*])c3ccccc3)n[Si]2)n1,Bandgap,3.989147663116455,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_407,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4CP(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Bandgap,2.9765167236328125,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1821,[*]NNc1ccc([*])cc1,Bandgap,4.463588237762451,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3029,[*]CC([*])C(=O)NNC,Bandgap,5.820499420166016,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3001,[*]CC(=O)NCCCCCCNC(=O)ICOC(=O)CCC(=O)O[*],Bandgap,5.603461265563965,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3262,[*]C[N-]CON[*],Bandgap,6.344395637512207,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3500,[*]CC/COC(=O)NC1CC1NC(=O)O[*],Bandgap,5.896068572998047,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2676,[*]Cc1cccc(CNC(=O)CCCCCC(=O)N[*])c1,Bandgap,5.402519226074219,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_636,[*]C(=O)C(C=C1)=CC=C1C(C=C2)=nCC=C2C(S3)=CC=C3[*],Bandgap,3.037909746170044,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2662,[*]C(C)=CC([*])CCC,Bandgap,5.34281587600708,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2578,[*]CCc1ccc[N+]([*])c(Br)c1,Bandgap,4.306135654449463,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1560,[*]C[Si]CCCCCn1ccc(-c2ccc(-c3ccn([*])n3)cc2)n1,Bandgap,3.7564806938171387,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2322,[*]CCCCOCI(=O)c1ccc(C(=O)O[*])cc1,Bandgap,5.119699001312256,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_503,[*]C(=O)c1Pccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3Br)c(Br)c1)C2=O,Bandgap,2.8419313430786133,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3729,[*]CC1CC1CCOC(=O)NC1CC1NC(=O)O[*],Bandgap,5.634864807128906,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1179,[*]Oc1ccc(Oc2ccc(OC(=O)c3cccc(Oc4ccc(Oc5cccc(C([*])=O)c5)cc4)c3)cc2)c[nH]c1,Bandgap,3.5438742637634277,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3688,[*]CC([*])OC(=O)POCC(Cl)(Cl)Cl,Bandgap,5.882148742675781,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1710,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(CI)c4ccc([*])c(Cl)c4)cc3Cl)cc2)cc1,Bandgap,4.1328959465026855,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3017,[*]CC(C)(C)C1CC=C([*])CPC1,Bandgap,6.174926280975342,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3768,[*]C([2H])([2H])C([*])(C(=O)OC([2H])([2H])C([2H])([2H])[2H])C([2H])(\[2H])[2H],Bandgap,5.991546630859375,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1684,[*]Cc1ccc(-c2ccc(CSC(=O)CCCCC(=IO)S[*])cc2)cc1,Bandgap,3.9647276401519775,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3948,[*]CC(C)(C)COC(=O)\NCCNC(=O)O[*],Bandgap,6.305943965911865,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2329,[*]c1[N-]ccc(C(F)(F)C([*])(F)F)cc1,Bandgap,4.567530632019043,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_892,[*]c1ccc2cc(-c3nc4cc5nc([*])[nH]c5cc4[nH][N-]3)ccc2c1,Bandgap,3.222731113433838,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_209,[*]c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4cNcc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,Bandgap,3.238063335418701,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2171,[*]Oc1c(Br)cc(C2(c3cc(Br)c(OC([*])=O)c(Br)c3)CC3C[N+]CC2C3)cc1Br,Bandgap,4.459775924682617,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2727,[*]CCCCCC-CCCCSCCCCS[*],Bandgap,5.384561538696289,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_284,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)[N+]cc1)C2=O,Bandgap,2.902330160140991,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2948,[*]Cc1ccc(COC(=O)CC([Si]=O)O[*])cc1,Bandgap,5.123476982116699,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1976,[*]CC(=O)OC(=O)CO/c1cccc(O[*])c1,Bandgap,4.333774089813232,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2103,[*]CC(S1)=CC=C1OC[Si](S2)=CC=C2[*],Bandgap,4.4774274826049805,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3986,[*]OC(C)CCOOC(=O)CCCCCCCC([*])=O,Bandgap,6.2056732177734375,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3924,[*]CCCCCCS(=O)(=O)NCCCCCCNS([*])(=SO)=O,Bandgap,5.734194278717041,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3468,[*]C1CC2C3CC4C(C3[*])C24C[N-]1,Bandgap,6.0479254722595215,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_978,[*]C=Cc1ccn(Cl)c([*])cc1Cl,Bandgap,2.6676807403564453,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1535,[*]CCNC(IS1)=CC=C1[*],Bandgap,4.409086227416992,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_991,[*]CC(S1)=CC=CC1CC(=S)[*],Bandgap,3.357990026473999,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3447,[*]CCCCCCCCCCNC(=O)CCCCCCCCCCC/CCCCCC(=O)N[*],Bandgap,5.585508346557617,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2886,[*]Cc1ccc(COC(=O)CCCOCS(=O)(=O)CCCCC(=O)O[*])cc1,Bandgap,5.476518630981445,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2987,[*]CC(O[*])c1-ccccc1,Bandgap,5.127291679382324,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3691,[*]C1C2CcCC(C2)C1[*],Bandgap,5.912096977233887,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_99,[*]c1cc(C)c([*])s/1,Bandgap,2.06522798538208,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1750,[*]Oc1ccc(C(C)(C)-c2ccc(Oc3cncc([*])n3)cc2)cc1,Bandgap,4.987698078155518,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3038,[*]C=CC(C[O-])C[*],Bandgap,5.251120567321777,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3210,[*]CCCCCC(=O)NCCCCCOCCCCCNC(=[N+]O)CCCCO[*],Bandgap,5.57340669631958,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3012,[*]CC([*])C1nCC=CCC1,Bandgap,6.124456405639648,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3000,[*]C[N-]Cc1cccc([*])c1,Bandgap,5.046039581298828,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_698,[*]c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6Ic5)cc4nc3-c3ccccc3)cc2)cc1,Bandgap,3.082369327545166,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3942,[*]CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)OP[*],Bandgap,6.486135005950928,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3955,[*]CC(\CCl)(CCl)CO[*],Bandgap,6.176813125610352,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_571,[*]=C=Cc1ccc(-c2ccc(C=Cc3cc([*])ncn3)cc2)cc1,Bandgap,3.4371566772460938,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2042,[*]CCN([*])C(=O)c1c[Si](F)cccc1F,Bandgap,5.095671653747559,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_333,[*]C(=O)Nc1cccI(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,Bandgap,2.8412609100341797,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2495,[*]CCCCCC(=O)NCc1ccc(CNOC(=O)CCCCCS[*])cc1,Bandgap,5.035000324249268,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3123,[*]CCCCCCCCCCC(=IO)NCCCCCOCCCCCNC(=O)CCCO[*],Bandgap,6.07918119430542,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2884,[*]CCCSSCCO[*],Bandgap,4.88404655456543,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1429,[*]Oc1ccc(C(=O)CNCCCCCCCCNCC(=O)c2c[nH]cc([*])cc2)cc1,Bandgap,4.310666084289551,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2150,[*]Cc1c-cc(CN2CCN([*])C(C)C2)cc1,Bandgap,5.423585891723633,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1992,[*]CC([*])c1cc(Br)ccc1OC/C,Bandgap,4.353954315185547,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_354,[*]c1[N-]cc(-c2nc3ccccc3s2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,Bandgap,1.9529337882995605,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2401,[*]CCN([*])C(=O)[N-]Cc1ccc(C(F)(F)F)cc1,Bandgap,4.59821891784668,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1591,[*]NNC(=O)c1ccc(C([*])=O)cc1OCCCCCC\CC,Bandgap,4.773012638092041,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2343,[*]NNC(=O)Ic1ccc(C([*])=O)cc1,Bandgap,4.469759464263916,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1917,[*]Oc1cccc(NC(=O)c2ccc([*])cNc2)c1,Bandgap,4.401930809020996,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1318,[*]C(=O)NCCNC(=O)c1ccc(NP2C(=O)c3ccc([*])cc3C2=O)cc1,Bandgap,3.352041721343994,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4127,[*]CCCCCCOCI(=O)CC(=O)O[*],Bandgap,5.867522239685059,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_413,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)ccC1)C2=O,Bandgap,2.9924254417419434,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3888,[*]CCCCCPOCO[*],Bandgap,6.216933250427246,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_334,[*]c1ccc(C(=O)Nc2ccc(-n3c(=O)c4cc5c(=IO)n([*])c(=O)c5cc4c3=O)cc2C(=O)OCC)cc1,Bandgap,2.1071250438690186,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2943,[*]CC#CC(=O)N[*],Bandgap,5.192675590515137,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3155,[*]OC(=O)Oc1c(cccIc1)Cc1c(cccc1)([*]),Bandgap,5.031029224395752,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3240,[*]CC(=C)OCOCC(=C)COC(=O)O[*],Bandgap,6.0485992431640625,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1321,[*]Oc1ccc(C(=O)OCCC\CCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Bandgap,3.7897772789001465,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3959,[*]CCCCCC[N+]S(=O)(=O)CCCCS([*])(=O)=O,Bandgap,1.6263904571533203,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1354,[*]CC([*])c1c/cc(C(=O)c2ccccc2)cc1,Bandgap,3.7935519218444824,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_836,[*]Oc1ccc(OC(=O)C=Cc2ccc(C=CCS([*])=O)cc2)cc1,Bandgap,3.717996835708618,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_272,[*]c1cc(CCCCCCCCCCCSC)c([*])s1,Bandgap,2.1915862560272217,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2107,[*]C=CCC\C[*],Bandgap,5.626524448394775,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2232,[*]Oc1ccc(C(CP)(C)c2ccc(OC([*])=O)c(C)c2)cc1C,Bandgap,5.055623531341553,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1,[*]CCCCCCC[N+]([*])(C)C,Bandgap,5.636235237121582,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2284,[*]OC(=O)c1cc/c(CCCCc2ccc(C([*])=O)cc2)cc1,Bandgap,4.581803321838379,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_995,[*]C=CC(=IC(C)C)C([*])=C(C)C,Bandgap,4.32181453704834,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3756,[*][N+]COC1CCC(O[*])CC1,Bandgap,4.595966815948486,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3458,[*]CCNC(=O)C[Si]CP(C)(=O)CCC(=O)N[*],Bandgap,5.6380720138549805,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_970,[*]c1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)(CS(F)(F)F)C(F)(F)F)cc1,Bandgap,3.1769559383392334,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3206,[*]CCNC(=O)/CCCCCCCCCCC(=O)N[*],Bandgap,5.5863471031188965,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
